S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,30.83,327.80,327.80,320.60,321.11,322.50,-1.39,0.00,321.94,"49,379.00",324.71,"15,897,110.90",285,-3.60,7.20,-1.11,2.25,-0.26,400.00,272.30
2,CZBIL,33.84,206.53,207.90,205.80,205.98,206.00,-0.02,0.00,206.37,"24,335.00",206.53,"5,021,913.00",107,-0.55,2.10,-0.27,1.02,-0.19,265.30,196.00
3,EBL,29.93,742.00,742.00,715.00,723.88,725.00,-1.12,0.00,721.26,"307,228.00",741.06,"221,592,043.70","1,345",-17.18,27.00,-2.32,3.78,0.36,780.60,567.00
4,GBIME,30.15,252.00,252.00,247.10,247.56,247.50,0.06,0.00,247.80,"66,784.00",249.71,"16,549,371.50",318,-2.15,4.90,-0.86,1.98,-0.10,278.90,210.70
5,HBL,36.95,200.00,203.50,200.00,202.38,202.30,0.08,0.00,201.91,"155,852.00",203.83,"31,468,220.00","7,414",-1.45,3.50,-0.71,1.75,0.23,286.00,198.00
6,KBL,34.82,198.90,198.90,196.60,197.13,196.60,0.53,0.00,197.19,"149,669.00",197.67,"29,512,594.70",489,-0.54,2.30,-0.27,1.17,-0.03,253.50,192.10
7,LSL,44.68,230.00,235.00,230.00,233.15,233.00,0.15,0.00,233.69,"414,413.00",234.64,"96,843,102.60",171,-1.49,5.00,-0.64,2.17,-0.23,274.90,201.00
8,MBL,40.27,253.80,253.80,250.50,251.23,251.10,0.13,0.00,251.05,"68,588.00",251.34,"17,219,166.10",214,-0.11,3.30,-0.04,1.32,0.07,290.00,208.60
9,NABIL,25.85,507.30,517.80,507.30,514.87,514.70,0.17,0.00,515.29,"25,831.00",517.58,"13,310,474.80",350,-2.71,10.50,-0.52,2.07,-0.08,619.00,474.10
10,NBL,33.51,247.20,251.00,247.20,248.75,248.80,-0.05,0.00,249.43,"51,355.00",249.39,"12,809,281.10",227,-0.64,3.80,-0.26,1.54,-0.27,313.00,239.20
11,NICA,31.84,338.00,344.70,338.00,341.54,341.10,0.44,0.00,341.92,"33,752.00",344.18,"11,540,652.00",225,-2.64,6.70,-0.77,1.98,-0.11,505.00,333.00
12,NIMB,34.59,207.00,209.90,206.50,207.70,207.30,0.40,0.00,207.58,"55,376.00",209.32,"11,494,725.10",243,-1.62,3.40,-0.77,1.65,0.06,264.90,201.00
13,NMB,35.65,253.90,253.90,249.00,249.68,249.90,-0.22,0.00,250.16,"34,487.00",249.85,"8,627,360.00",169,-0.17,4.90,-0.07,1.97,-0.19,288.00,230.00
14,PCBL,36.33,256.70,256.70,250.00,252.21,252.00,0.21,0.00,252.49,"31,916.00",251.76,"8,058,345.90",129,0.45,6.70,0.18,2.68,-0.11,305.70,229.50
15,PRVU,32.46,208.00,210.00,206.00,208.04,207.70,0.34,0.00,208.05,"63,074.00",208.47,"13,122,454.70",285,-0.43,4.00,-0.21,1.94,0.00,273.00,194.10
16,SANIMA,43.09,371.00,372.90,365.50,369.68,369.30,0.38,0.00,370.07,"184,605.00",371.92,"68,316,842.40",316,-2.24,7.40,-0.60,2.02,-0.11,391.00,285.00
17,SBI,42.28,385.00,396.00,385.00,392.44,390.00,2.44,0.01,391.80,"50,149.00",386.05,"19,648,358.10",92,6.39,11.00,1.66,2.86,0.16,549.00,372.20
18,SBL,25.59,380.00,380.00,373.00,375.01,375.00,0.01,0.00,376.07,"127,328.00",377.82,"47,884,602.00",212,-2.81,7.00,-0.74,1.88,-0.28,408.00,261.00
19,SCB,41.06,659.00,659.00,637.00,642.44,643.00,-0.56,0.00,641.73,"23,683.00",651.75,"15,198,093.90",155,-9.31,22.00,-1.43,3.45,0.11,779.20,597.10
