S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,42.04,332.00,335.00,330.00,330.48,331.00,-0.52,0.00,331.96,"77,384.00",330.97,"25,688,106.50",349,-0.49,5.00,-0.15,1.52,-0.45,428.40,272.30
2,CZBIL,26.10,215.20,216.00,212.40,212.95,212.40,0.55,0.00,214.02,"47,911.00",215.33,"10,253,987.70",202,-2.38,3.60,-1.11,1.69,-0.50,296.00,196.00
3,EBL,38.24,714.00,719.00,712.00,715.14,716.00,-0.86,0.00,715.44,"79,983.00",709.49,"57,222,944.80",319,5.65,7.00,0.80,0.98,-0.04,790.00,567.00
4,GBIME,34.33,258.10,259.00,251.00,251.53,251.00,0.53,0.00,254.25,"536,750.00",254.28,"136,471,137.20",854,-2.75,8.00,-1.08,3.19,-1.08,302.00,210.70
5,HBL,25.63,220.00,221.30,217.00,217.55,218.00,-0.45,0.00,218.46,"66,853.00",221.07,"14,604,503.40",386,-3.52,4.30,-1.59,1.98,-0.42,312.10,210.00
6,KBL,24.74,208.40,210.50,205.30,205.94,207.00,-1.06,-0.01,207.83,"238,996.00",208.30,"49,669,570.60",807,-2.36,5.20,-1.13,2.53,-0.92,272.90,192.10
7,LSL,24.51,233.60,236.10,228.60,229.41,230.00,-0.59,0.00,231.03,"107,992.00",234.15,"24,949,414.10",313,-4.74,7.50,-2.02,3.28,-0.71,300.00,201.00
8,MBL,21.28,256.80,256.80,250.00,250.95,250.50,0.45,0.00,252.42,"56,992.00",253.21,"14,385,794.70",220,-2.26,6.80,-0.89,2.72,-0.58,295.00,208.60
9,NABIL,32.69,523.00,524.90,522.00,523.63,524.10,-0.47,0.00,523.69,"50,014.00",524.86,"26,191,841.40",527,-1.23,2.90,-0.23,0.56,-0.01,682.00,474.10
10,NBL,21.23,282.10,287.00,282.10,282.92,282.50,0.42,0.00,284.13,"51,029.00",283.06,"14,498,962.60",242,-0.14,4.90,-0.05,1.74,-0.43,337.50,239.20
11,NICA,28.74,380.00,380.00,370.00,370.48,371.00,-0.52,0.00,373.92,"85,556.00",376.92,"31,991,359.10",467,-6.44,10.00,-1.71,2.70,-0.93,564.00,333.00
12,NIMB,26.69,221.00,222.00,218.00,218.41,219.00,-0.59,0.00,219.93,"89,639.00",220.74,"19,714,421.10",405,-2.33,4.00,-1.06,1.83,-0.70,295.00,201.00
13,NMB,25.49,261.00,261.00,254.00,254.15,254.20,-0.05,0.00,255.70,"80,894.00",259.27,"20,684,232.30",276,-5.12,7.00,-1.97,2.76,-0.61,300.00,230.00
14,PCBL,34.39,250.20,254.50,250.00,252.00,252.30,-0.30,0.00,251.65,"93,571.00",253.68,"23,546,945.20",235,-1.68,4.50,-0.66,1.80,0.14,329.00,229.50
15,PRVU,27.19,223.00,223.00,217.10,217.88,218.00,-0.12,0.00,219.49,"380,209.00",218.72,"83,450,305.10",986,-0.84,5.90,-0.38,2.72,-0.74,297.00,194.10
16,SANIMA,40.38,369.10,385.00,366.00,368.57,369.00,-0.43,0.00,369.95,"153,105.00",369.16,"56,641,643.10",465,-0.59,19.00,-0.16,5.19,-0.38,391.00,285.00
17,SBI,30.24,410.01,412.00,406.00,406.22,408.80,-2.58,-0.01,408.58,"19,043.00",410.01,"7,780,645.80",135,-3.79,6.00,-0.92,1.48,-0.58,549.00,372.20
18,SBL,38.31,380.00,380.60,373.00,374.89,374.40,0.49,0.00,375.34,"73,163.00",376.35,"27,460,946.90",192,-1.46,7.60,-0.39,2.04,-0.12,408.00,261.00
19,SCB,33.10,640.00,641.00,635.10,639.32,639.90,-0.58,0.00,637.84,"15,501.00",639.98,"9,887,187.30",169,-0.66,5.90,-0.10,0.93,0.23,790.00,597.10
